#0.000000e+00  4.771213e-01  5.276299e-01  5.781347e-01  6.286341e-01  6.791371e-01  7.296426e-01  7.801516e-01  8.306592e-01  8.811620e-01  9.316663e-01  9.821717e-01  1.032675e+00  1.083184e+00  1.133686e+00  1.184192e+00  1.234697e+00  1.285202e+00  1.335707e+00  1.386212e+00  1.436717e+00  1.487222e+00  1.537727e+00  1.588232e+00  1.638738e+00  1.689242e+00  1.739747e+00  1.790253e+00  1.840758e+00  1.891263e+00  1.941768e+00  1.992273e+00  2.042778e+00  2.093283e+00  2.143788e+00  2.194293e+00  2.244798e+00  2.295303e+00  2.345808e+00  2.396313e+00  2.446818e+00  2.497323e+00  2.547828e+00  2.598333e+00  2.648838e+00  2.699344e+00  2.749849e+00  2.800354e+00  2.850859e+00  2.901364e+00  2.951869e+00  3.002374e+00  3.052879e+00  3.103384e+00  3.153889e+00  3.204394e+00  3.254899e+00  3.305404e+00  3.355909e+00  3.406414e+00  3.456919e+00  3.507424e+00  3.557929e+00  3.608434e+00  3.658939e+00  3.709444e+00  3.759950e+00  3.810455e+00  3.860960e+00  3.911465e+00  3.961970e+00  4.012475e+00  4.062980e+00  4.113485e+00  4.163990e+00  4.214495e+00  4.265000e+00  4.315505e+00  4.366010e+00  4.416515e+00  4.467020e+00  4.517525e+00  4.568030e+00  4.618535e+00  4.669040e+00  4.719545e+00  4.770051e+00  4.820556e+00  4.871061e+00  4.921566e+00  4.972071e+00  5.022576e+00  5.073081e+00  5.123586e+00  5.174091e+00  5.224596e+00  5.275101e+00  5.325606e+00  5.376111e+00  5.426616e+00  5.477121e+00
-7.989885e+00 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02
-7.969885e+00 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02
-7.949885e+00 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02
-7.929885e+00 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02
-7.909885e+00 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02
-7.889885e+00 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02
-7.869885e+00 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02
-7.849885e+00 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02
-7.829885e+00 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02
-7.809885e+00 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02 -1.000000e+02
